1111019026251477,纯饮轻断食果汁代餐馆,47,月售364,http://p1.meituan.net/waimaipoi/d0566dee8d9c15754039b39fb953524278180.jpg,,2.5小时,0,起送 ¥100,配送 ¥0,,1,,26.5km,,"{'icon': 'http://p1.meituan.net/xianfu/a0b192ffdab672109d9f767dbd49653a919.png', 'recommendReason': '大众点评高分店铺', 'type': 3}","[{'info': '满50减5;满100减10;满150减15;满250减30;满350减50', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品5.7折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}, {'info': '本店支持开发票，开票金额100元起', 'iconUrl': 'http://p0.meituan.net/xianfu/476ba65ee80b6385bab292c085baed17940.png', 'promotionType': 2, 'activityId': 0}]",上海市新丰路356号(近陕西北路),"00:00-01:00,08:00-23:59"
924935273162380,赵锦记乡村大锅台,0,月售1,http://p1.meituan.net/waimaipoi/f05f322ab1e6536a9671587cb0df249632768.jpg,http://p0.meituan.net/aichequan/eb83cb963e67bc0ea4db4d7aef69d62f2578.png,31分钟,0,起送 ¥20,配送 ¥6,,1,,3.1km,,,"[{'info': '满100减10;满150减15;满200减20', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品5.35折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}]",上海市浦东新区张江镇建中路93号2层,"00:00-04:00,11:00-23:59"
973047496777606,蓝调烘焙蛋糕（宝龙广场店）,43,月售246,http://p0.meituan.net/business/2564fa3e603805cd25274e006bd867fa317378.jpg,,70分钟,0,起送 ¥80,配送 ¥0,,1,,15.2km,人均 ¥139,,"[{'info': '满22减20;满150减31;满200减42;满300减53;满400减64', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品0.85折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}]",上海市浦东新区曹路镇市场路45号1层,04:01-23:00
1078939915476778,麦香村Cake,0,月售43,http://p0.meituan.net/business/78b7b957c072c4813a5088e0bd713a54790113.png,,2.5小时,0,起送 ¥60,配送 ¥0,,1,,11.2km,人均 ¥109,,"[{'info': '满30减5;满100减25;满150减30;满200减40;满300减50', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品5.87折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}, {'info': '领6元券', 'iconUrl': 'http://p0.meituan.net/xianfu/c2c0f31d0ebf0f60af115d058169c492992.png', 'promotionType': 2, 'activityId': 0}, {'info': '实际支付100元返5元商家代金券', 'iconUrl': 'http://p0.meituan.net/xianfu/652eea4034250563fe11b02e3219ba8d981.png', 'promotionType': 2, 'activityId': 0}, {'info': '满100元赠送餐具', 'iconUrl': 'http://p1.meituan.net/xianfu/5ffe01c550a139db693d152cefd1b247869.png', 'promotionType': 2, 'activityId': 0}]",曹路镇民同路276弄1号放外侧1室,06:00-23:00
1025652256272113,食尚餐厅,0,月售20,http://p0.meituan.net/waimaipoi/256e8c39f93ceb10dacf8cd6c4c57a3f229376.jpg,,60分钟,0,起送 ¥110,配送 ¥25,,1,,8.6km,人均 ¥42,,"[{'info': '满38减12;满68减21;满108减25', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}]",北市街296号,00:00-23:59
1015108111525148,段氏龙虾（建中路美食城店）,0,月售7,http://p1.meituan.net/waimaipoi/c041f7c71c5924b9bd66a7379a99bd3445056.jpg,http://p0.meituan.net/aichequan/eb83cb963e67bc0ea4db4d7aef69d62f2578.png,44分钟,0,起送 ¥130,配送 ¥5,,1,,3.2km,,,"[{'info': '满100减10;满200减20;满500减50', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}]",张江镇建中路191号,10:00-23:00
893247004449877,新大新蛋糕,0,月售18,http://p1.meituan.net/waimaipoi/9f8f6f71467a52086646b1937c50ce8795172.jpg,,9.5小时,0,起送 ¥0,配送 ¥0,,1,,,人均 ¥133,,"[{'info': '满30减30;满100减45;满200减55;满300减65;满400减75', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品3.6折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}, {'info': '满88元赠送生日帽、餐具、蜡烛', 'iconUrl': 'http://p1.meituan.net/xianfu/5ffe01c550a139db693d152cefd1b247869.png', 'promotionType': 2, 'activityId': 0}]",外青松公路2872号,00:00-23:55
906905000461714,鼓浪屿蛋糕店,0,月售37,http://p1.meituan.net/waimaipoi/4097c96bde946adf78a0b1e147e6cad795775.jpg,,70分钟,0,起送 ¥20,配送 ¥0,,1,,11.9km,人均 ¥110,,"[{'info': '满20减19;满100减25;满150减30;满200减40;满250减50', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品4折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}, {'info': '领4元券', 'iconUrl': 'http://p0.meituan.net/xianfu/c2c0f31d0ebf0f60af115d058169c492992.png', 'promotionType': 2, 'activityId': 0}]",浦东新区北蔡镇沪南路2441弄163号一层04,04:00-23:00
942720732736635,零食多,0,月售2,http://p0.meituan.net/waimaipoi/5db2019dc2dc19620daebc2c2a2b373598205.jpg,http://p1.meituan.net/aichequan/a88918ba8699e15a5d16d5d7e09ad0022192.png,30分钟,0,起送 ¥15,配送 ¥6,,1,,1.7km,,,"[{'info': '满29减2;满49减5;满99减10;满149减15', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}]",上海中科路梧桐御对面,09:00-22:40
1109245204741171,小上海面包房,46,月售148,http://p0.meituan.net/waimaipoi/dfc1c245a3d6a7bc4236e232e8162a69157696.jpg,,79分钟,0,起送 ¥0,配送 ¥0,,1,,24.2km,人均 ¥101,,"[{'info': '满35减23;满100减25;满150减30;满200减35;满300减50', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品4.33折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}]",浦东新区祝桥镇浦红东路1号,06:00-23:00
1097232181188613,九子香辣蟹,0,月售12,http://p0.meituan.net/waimaipoi/0c50467bc17971cd6212853f4c34520712199.jpg,,65分钟,0,起送 ¥0,配送 ¥12,,1,,9.1km,,,"[{'info': '满30减15;满60减20;满100减25;满200减30', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}]",学北路13号,"00:00-03:00,10:30-23:59"
1051370520436758,轩怡蛋糕,0,月售16,http://p0.meituan.net/waimaipoi/d83b7f89f1f4278a84d7e2faf10604ed291571.jpg,,70分钟,0,起送 ¥0,配送 ¥0,,1,,15.6km,人均 ¥182,,"[{'info': '满11减10;满100减28;满150减32;满200减38;满300减45', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}]",江镇晨阳路238号,00:01-23:59
1003984146242040,NOLAN BEER精酿啤酒,0,月售24,http://p1.meituan.net/wmproduct/d99fd0cb8d60020c83bd1fe03ccd9fb154864.jpg,,70分钟,0,起送 ¥228,配送 ¥30,,1,,13.4km,,,"[{'info': '折扣商品5.18折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}]",上海市浦东新区金高路945号,"00:01-03:00,09:30-23:59"
1109331104058944,88K客生日蛋糕,0,月售18,http://p0.meituan.net/waimaipoi/f5c6cf91bf84e66ad99490383b8d0979126976.jpg,,70分钟,0,起送 ¥0,配送 ¥0,,1,,,人均 ¥159,,"[{'info': '满21减20;满130减25;满250减30;满400减35', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品5.91折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}]",绿荫路272号,07:00-23:00
889003576727985,段氏龙虾（烧烤）,28,月售80,http://p1.meituan.net/waimaipoi/85a352638eef0104fef8ebb60885549a49152.jpg,,70分钟,0,起送 ¥200,配送 ¥30,,1,,34.1km,,,"[{'info': '满150减15;满288减30;满388减45;满488减60', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品4.38折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}]",上海市闵行区罗阳路800弄105-3室,"00:00-06:00,15:00-23:59"
1098774074434739,京都麦园,0,月售26,http://p1.meituan.net/waimaipoi/2c6f7f701e39602c45a2fe0c0654a9dc36864.jpg,,70分钟,0,起送 ¥0,配送 ¥0,,1,,,人均 ¥123,,"[{'info': '满20减10;满100减20;满150减30;满200减40;满300减50', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品4.79折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}, {'info': '领10元券', 'iconUrl': 'http://p0.meituan.net/xianfu/c2c0f31d0ebf0f60af115d058169c492992.png', 'promotionType': 2, 'activityId': 0}]",上海市奉贤区庄行镇一新街8号,07:00-23:00
990253135766857,米琪蛋糕店,0,月售61,http://p0.meituan.net/waimaipoi/e4a5c5c6ca234d899b82d54ae5acc32732768.jpg,,65分钟,0,起送 ¥0,配送 ¥0,,1,,9.3km,人均 ¥146,,"[{'info': '满100减20;满280减48;满388减68;满488减80', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品7.3折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}, {'info': '领10元券;领20元券', 'iconUrl': 'http://p0.meituan.net/xianfu/c2c0f31d0ebf0f60af115d058169c492992.png', 'promotionType': 2, 'activityId': 0}, {'info': '本店支持开发票，开票金额500元起', 'iconUrl': 'http://p0.meituan.net/xianfu/476ba65ee80b6385bab292c085baed17940.png', 'promotionType': 2, 'activityId': 0}]",上海市浦东新区金湘路15号三期一号路,07:00-23:00
1088552052295466,大猫咪千层榴莲蛋糕,0,月售14,http://p0.meituan.net/waimaipoi/9051c004d27a4c705251f55907933095159869.jpg,,70分钟,0,起送 ¥50,配送 ¥0,,1,,15.3km,人均 ¥112,,"[{'info': '满50减20;满80减25;满100减30;满200减40', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品6.46折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}, {'info': '本店支持开发票，开票金额168元起', 'iconUrl': 'http://p0.meituan.net/xianfu/476ba65ee80b6385bab292c085baed17940.png', 'promotionType': 2, 'activityId': 0}]",峨山路488号,08:00-23:59
1008081545065724,衢州烤饼(益江店),45,月售136,http://p1.meituan.net/waimaipoi/c7c8b063456ef78c67fb8eb5ba06b38917362.jpg,,30分钟,1,起送 ¥20,夜间配送 ¥7,,1,,559m,人均 ¥29,,"[{'info': '满50减4', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}]",上海市浦东新区张江镇益江路135弄54号,10:00-23:00
948793816496281,鸿园水果店,0,月售9,http://p1.meituan.net/waimaipoi/fff7adef7eced4aab5954bf39786c6ed137216.jpg,,45分钟,0,起送 ¥30,配送 ¥5,,1,,5.5km,,,"[{'info': '满39减3;满59减6;满99减9', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}]",浦东新区川沙新镇华夏东路1520弄14号一层-2室,07:00-22:30
980065473343677,莉轩西饼屋（蛋糕店）,38,月售98,http://p1.meituan.net/waimaipoi/aeb4f255ed0c96701b3516ec48ce5a0b38912.jpg,,70分钟,0,起送 ¥80,配送 ¥0,,1,,14.4km,人均 ¥132,,"[{'info': '满10减8;满100减15;满200减30;满300减50;满400减60', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品0.25折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}]",周浦镇关岳路122号,06:00-23:59
983166439748655,段氏龙虾,0,月售84,http://p1.meituan.net/waimaipoi/2edf4d6df28fda0106be09809b9a6f8f43008.jpg,,70分钟,0,起送 ¥200,配送 ¥30,,1,,36.0km,,,"[{'info': '满99减30;满199减50;满299减80;满399减100', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品4.38折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}]",延川路111号,"00:00-06:00,15:00-23:59"
1070581909132923,显眼便当（地纬广场店）,0,月售0,http://p1.meituan.net/business/d3ca70b836525e71f469613cdc5f5a9e655848.jpg,,44分钟,0,起送 ¥15,夜间配送 ¥9,,1,,5.2km,,,"[{'info': '满65减5;满130减10;满199减15', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品9折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}]",上海市浦东新区荣川路536-B、538号1层,18:30-23:59
1058525935925132,阿里王椒盐蛇(杨南路店）,48,月售204,http://p1.meituan.net/business/0332d4062391deb5b568995a64d3d85b728003.jpg,,70分钟,0,起送 ¥260,配送 ¥20,,1,,19.3km,,"{'icon': 'http://p1.meituan.net/xianfu/a0b192ffdab672109d9f767dbd49653a919.png', 'recommendReason': '大众点评高分店铺', 'type': 3}","[{'info': '满100减3;满200减5;满300减8;满400减10;满500减15', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品7.96折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}, {'info': '满1000元赠送海鲜礼盒一份', 'iconUrl': 'http://p1.meituan.net/xianfu/5ffe01c550a139db693d152cefd1b247869.png', 'promotionType': 2, 'activityId': 0}]",浦东新区三林镇板泉路965号1-2层,"00:00-05:00,11:00-23:59"
847020271419727,锦龙面包房,0,月售17,http://p1.meituan.net/waimaipoi/ac4b1afec818e72dc5b946e009ed22b9151552.jpg,,70分钟,0,起送 ¥50,配送 ¥10,,1,,31.2km,人均 ¥118,,"[{'info': '满30减20;满120减25;满180减30;满300减40', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品5.2折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}]",交城路229弄1号,05:57-23:59
866875905253612,精品创意蛋糕,0,月售26,http://p0.meituan.net/waimaipoi/dca2835b7b2a68ee43645ff2b1d5706f368640.jpg,,70分钟,0,起送 ¥80,配送 ¥0,,1,,19.4km,人均 ¥115,,"[{'info': '满10减9;满100减20;满200减40;满300减65;满400减88', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品3.5折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}]",上海市浦东新区上南路4588号1229室,05:00-23:59
1014236233171496,记住我烘焙坊,44,月售10,http://p1.meituan.net/waimaipoi/3ec45977ca506bb4592ed31f43653f2822528.jpg,,70分钟,0,起送 ¥0,配送 ¥0,,3,休息中,19.3km,人均 ¥120,,"[{'info': '满108减18;满158减28;满208减38;满258减48;满308减58', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}]",川沙新镇会龙村152号,00:00-23:59
1066149502855033,卡蜜雅蛋糕,0,月售97,http://p0.meituan.net/waimaipoi/7f06fc03253397aa862201e3c030f12c343791.png,,70分钟,0,起送 ¥0,配送 ¥0,,1,,17.7km,人均 ¥132,,"[{'info': '满100减20;满150减25;满200减30;满250减35;满300减40', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品2.19折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}]",机场镇施湾施宏路355号,00:00-23:59
852569369159304,舟山特色海鲜,0,月售10,http://p0.meituan.net/waimaipoi/982d9dd96d5575415a3781a788320145372736.jpg,,2小时,0,起送 ¥150,配送 ¥15,,1,,17.4km,人均 ¥77,,"[{'info': '满80减15;满158减25;满258减48', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}]",长阳路1687号,00:00-23:59
992447864095125,咔客私人蛋糕定制（东方路店）,48,月售68,http://p0.meituan.net/business/2cc4e94690b19a71716dd240904320cb47784.jpg,,2小时,0,起送 ¥50,配送 ¥8,,1,,16.9km,人均 ¥113,,"[{'info': '满36减25;满156减45;满296减70;满396减100;满496减120', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品2.34折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}, {'info': '满100元赠送盘叉 蜡烛 帽子', 'iconUrl': 'http://p1.meituan.net/xianfu/5ffe01c550a139db693d152cefd1b247869.png', 'promotionType': 2, 'activityId': 0}, {'info': '本店支持开发票，开票金额80元起', 'iconUrl': 'http://p0.meituan.net/xianfu/476ba65ee80b6385bab292c085baed17940.png', 'promotionType': 2, 'activityId': 0}]",浦东新区东方路3539号1甲-6室,07:00-23:59
1106195777914126,果缤纷水果店（环镇北路店）,42,月售124,http://p0.meituan.net/waimaipoi/101c00360a56d0706effdfcd9fb190dc99348.jpg,,55分钟,0,起送 ¥398,配送 ¥40,,1,,34.7km,,,"[{'info': '满39减4;满59减5;满98减10;满138减15', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品5折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}, {'info': '领10元券;领12元券;领20元券', 'iconUrl': 'http://p0.meituan.net/xianfu/c2c0f31d0ebf0f60af115d058169c492992.png', 'promotionType': 2, 'activityId': 0}, {'info': '满48元赠送水果切片一盒', 'iconUrl': 'http://p1.meituan.net/xianfu/5ffe01c550a139db693d152cefd1b247869.png', 'promotionType': 2, 'activityId': 0}, {'info': '本店支持开发票，开票金额0元起', 'iconUrl': 'http://p0.meituan.net/xianfu/476ba65ee80b6385bab292c085baed17940.png', 'promotionType': 2, 'activityId': 0}]",环镇北路206号,06:00-23:59
862688312148704,阿呆闲品,45,月售1329,http://p0.meituan.net/waimaipoi/04560eca29e515e6b45512f59d3d423a219662.jpg,,35分钟,0,起送 ¥30,配送 ¥5,,1,,358m,,,"[{'info': '满78减3;满128减6;满298减20', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品8.21折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}, {'info': '本店支持开发票，开票金额100元起', 'iconUrl': 'http://p0.meituan.net/xianfu/476ba65ee80b6385bab292c085baed17940.png', 'promotionType': 2, 'activityId': 0}]",浦东新区唐镇张东路2201弄22号,07:00-22:50
939868874426100,段氏龙虾（闵行梅陇店）,0,月售33,http://p1.meituan.net/waimaipoi/b1d56fbce1fa54a4d2c110cbe640777a47104.jpg,,70分钟,0,起送 ¥288,配送 ¥35,,1,,34.8km,,,"[{'info': '满130减25;满250减45;满370减65;满490减85', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}]",上海市闵行区梅陇西路1346号甲,"00:00-06:00,15:00-23:59"
886310632252251,盱眙段氏龙虾,0,月售8,http://p0.meituan.net/waimaipoi/ec31b968bf349621a6bb4b74a0141bf2181609.jpg,,70分钟,0,起送 ¥158,配送 ¥25,,1,,32.8km,,,"[{'info': '满110减20;满268减50;满400减80', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品4.38折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}, {'info': '本店支持开发票，开票金额0元起', 'iconUrl': 'http://p0.meituan.net/xianfu/476ba65ee80b6385bab292c085baed17940.png', 'promotionType': 2, 'activityId': 0}]",上海市普陀区大渡河路89号,"00:00-06:00,15:00-23:59"
